Habitat_year_ID,Year,Habitat_transect_code,Treatment,Habitat_type,Date,Round,abun,lat,lon,rich,Months,Days,id,coords
2019_F22,2019,F22,MA,Field margin,2019-07-03,2,10,5.88637300642584,50.8513290012551,6,14,(432),1,"50.8513290012551 ,  5.88637300642584"
2019_F22,2019,F22,MA,Field margin,2019-07-19,3,17,5.88637300642584,50.8513290012551,10,14,(448),1,"50.8513290012551 ,  5.88637300642584"
2019_F3,2019,F3,MA,Field margin,2019-05-23,1,4,5.85012899655265,50.8300050003115,3,12,(391),1,"50.8300050003115 ,  5.85012899655265"
2019_F3,2019,F3,MA,Field margin,2019-06-13,2,5,5.85012899655265,50.8300050003115,2,13,(412),1,"50.8300050003115 ,  5.85012899655265"
2019_F3,2019,F3,MA,Field margin,2019-07-12,3,2,5.85012899655265,50.8300050003115,1,14,(441),1,"50.8300050003115 ,  5.85012899655265"
2019_F4,2019,F4,MA,Field margin,2019-05-13,1,4,5.86725550226589,50.8284075047338,4,12,(381),1,"50.8284075047338 ,  5.86725550226589"
2019_F4,2019,F4,MA,Field margin,2019-06-13,2,0,5.86725550226589,50.8284075047338,0,13,(412),1,"50.8284075047338 ,  5.86725550226589"
2019_F4,2019,F4,MA,Field margin,2019-07-11,3,6,5.86725550226589,50.8284075047338,5,14,(440),1,"50.8284075047338 ,  5.86725550226589"
2019_F5,2019,F5,MA,Field margin,2019-05-13,1,4,5.87308800754531,50.8248460019241,4,12,(381),1,"50.8248460019241 ,  5.87308800754531"
2019_F5,2019,F5,MA,Field margin,2019-06-18,2,3,5.87308800754531,50.8248460019241,2,13,(417),1,"50.8248460019241 ,  5.87308800754531"
2019_F5,2019,F5,MA,Field margin,2019-07-11,3,4,5.87308800754531,50.8248460019241,4,14,(440),1,"50.8248460019241 ,  5.87308800754531"
2019_F6,2019,F6,CIL,Field margin,2019-05-13,1,1,5.88504049379081,50.8209160038366,1,12,(381),1,"50.8209160038366 ,  5.88504049379081"
2019_F6,2019,F6,CIL,Field margin,2019-06-24,2,1,5.88504049379081,50.8209160038366,1,13,(423),1,"50.8209160038366 ,  5.88504049379081"
2019_F6,2019,F6,CIL,Field margin,2019-07-11,3,0,5.88504049379081,50.8209160038366,0,14,(440),1,"50.8209160038366 ,  5.88504049379081"
2019_F7,2019,F7,MA,Field margin,2019-05-16,1,0,5.90412299258669,50.8261580034002,0,12,(384),1,"50.8261580034002 ,  5.90412299258669"
2019_F7,2019,F7,MA,Field margin,2019-06-14,2,0,5.90412299258669,50.8261580034002,0,13,(413),1,"50.8261580034002 ,  5.90412299258669"
2019_F7,2019,F7,MA,Field margin,2019-07-10,3,0,5.90412299258669,50.8261580034002,0,14,(439),1,"50.8261580034002 ,  5.90412299258669"
2019_F8,2019,F8,MA,Field margin,2019-05-29,1,1,5.91056850695438,50.8337970014153,1,13,(397),1,"50.8337970014153 ,  5.91056850695438"
2019_F8,2019,F8,MA,Field margin,2019-06-24,2,4,5.91056850695438,50.8337970014153,3,13,(423),1,"50.8337970014153 ,  5.91056850695438"
2019_F8,2019,F8,MA,Field margin,2019-07-16,3,10,5.91056850695438,50.8337970014153,8,14,(445),1,"50.8337970014153 ,  5.91056850695438"
2019_F9,2019,F9,CIL,Field margin,2019-05-29,1,0,5.90012150554611,50.8390800009743,0,13,(397),1,"50.8390800009743 ,  5.90012150554611"
2019_F9,2019,F9,CIL,Field margin,2019-06-25,2,0,5.90012150554611,50.8390800009743,0,13,(424),1,"50.8390800009743 ,  5.90012150554611"
2019_F9,2019,F9,CIL,Field margin,2019-07-18,3,9,5.90012150554611,50.8390800009743,7,14,(447),1,"50.8390800009743 ,  5.90012150554611"
2019_H1,2019,H1,CIL,Hedge,2019-05-18,1,4,5.88688000091899,50.8286050002889,1,12,(386),1,"50.8286050002889 ,  5.88688000091899"
2019_H1,2019,H1,CIL,Hedge,2019-06-25,2,4,5.88688000091899,50.8286050002889,3,13,(424),1,"50.8286050002889 ,  5.88688000091899"
2019_H1,2019,H1,CIL,Hedge,2019-07-30,3,4,5.88688000091899,50.8286050002889,2,15,(459),1,"50.8286050002889 ,  5.88688000091899"
2019_H10,2019,H10,MA,Hedge,2019-04-26,1,3,5.86543999825472,50.8536750008272,2,11,(364),1,"50.8536750008272 ,  5.86543999825472"
2019_H10,2019,H10,MA,Hedge,2019-06-18,2,1,5.86543999825472,50.8536750008272,1,13,(417),1,"50.8536750008272 ,  5.86543999825472"
2019_H10,2019,H10,MA,Hedge,2019-07-29,3,2,5.86543999825472,50.8536750008272,1,15,(458),1,"50.8536750008272 ,  5.86543999825472"
2019_H11,2019,H11,MA,Hedge,2019-05-10,1,2,5.85013499905258,50.8300450000899,2,12,(378),1,"50.8300450000899 ,  5.85013499905258"
2019_H11,2019,H11,MA,Hedge,2019-06-24,2,0,5.85013499905258,50.8300450000899,0,13,(423),1,"50.8300450000899 ,  5.85013499905258"
2019_H11,2019,H11,MA,Hedge,2019-07-19,3,1,5.85013499905258,50.8300450000899,1,14,(448),1,"50.8300450000899 ,  5.85013499905258"
2019_H12,2019,H12,CIL,Hedge,2019-05-18,1,3,5.84083499659845,50.8312750005693,2,12,(386),1,"50.8312750005693 ,  5.84083499659845"
2019_H12,2019,H12,CIL,Hedge,2019-06-19,2,1,5.84083499659845,50.8312750005693,1,13,(418),1,"50.8312750005693 ,  5.84083499659845"
2019_H12,2019,H12,CIL,Hedge,2019-07-18,3,0,5.84083499659845,50.8312750005693,0,14,(447),1,"50.8312750005693 ,  5.84083499659845"
2019_H13,2019,H13,MA,Hedge,2019-04-26,1,11,5.8881039968988,50.8433440016478,7,11,(364),1,"50.8433440016478 ,  5.8881039968988"
2019_H13,2019,H13,MA,Hedge,2019-06-18,2,0,5.8881039968988,50.8433440016478,0,13,(417),1,"50.8433440016478 ,  5.8881039968988"
2019_H13,2019,H13,MA,Hedge,2019-07-29,3,1,5.8881039968988,50.8433440016478,1,15,(458),1,"50.8433440016478 ,  5.8881039968988"
2019_H14,2019,H14,CIL,Hedge,2019-05-18,1,4,5.84204999849602,50.8320200001385,2,12,(386),1,"50.8320200001385 ,  5.84204999849602"
2019_H14,2019,H14,CIL,Hedge,2019-06-19,2,1,5.84204999849602,50.8320200001385,1,13,(418),1,"50.8320200001385 ,  5.84204999849602"
2019_H14,2019,H14,CIL,Hedge,2019-07-30,3,2,5.84204999849602,50.8320200001385,1,15,(459),1,"50.8320200001385 ,  5.84204999849602"
2019_H15,2019,H15,MA,Hedge,2019-04-26,1,0,5.8887660003096,50.8454450001053,0,11,(364),1,"50.8454450001053 ,  5.8887660003096"
2019_H15,2019,H15,MA,Hedge,2019-06-24,2,0,5.8887660003096,50.8454450001053,0,13,(423),1,"50.8454450001053 ,  5.8887660003096"
2019_H15,2019,H15,MA,Hedge,2019-07-29,3,2,5.8887660003096,50.8454450001053,2,15,(458),1,"50.8454450001053 ,  5.8887660003096"
2019_H16,2019,H16,MA,Hedge,2019-05-10,1,3,5.85244949597317,50.8323355029687,3,12,(378),1,"50.8323355029687 ,  5.85244949597317"
2019_H16,2019,H16,MA,Hedge,2019-06-19,3,0,5.85244949597317,50.8323355029687,0,13,(418),1,"50.8323355029687 ,  5.85244949597317"
2019_H16,2019,H16,MA,Hedge,2019-06-24,2,0,5.85244949597317,50.8323355029687,0,13,(423),1,"50.8323355029687 ,  5.85244949597317"
2019_H2,2019,H2,CIL,Hedge,2019-05-18,1,4,5.83884000022709,50.8306900012004,3,12,(386),1,"50.8306900012004 ,  5.83884000022709"
2019_H2,2019,H2,CIL,Hedge,2019-06-19,2,3,5.83884000022709,50.8306900012004,3,13,(418),1,"50.8306900012004 ,  5.83884000022709"
2019_H2,2019,H2,CIL,Hedge,2019-07-18,3,0,5.83884000022709,50.8306900012004,0,14,(447),1,"50.8306900012004 ,  5.83884000022709"
2019_H3,2019,H3,MA,Hedge,2019-05-18,1,8,5.83940349248166,50.831698501775,7,12,(386),1,"50.831698501775 ,  5.83940349248166"
2019_H3,2019,H3,MA,Hedge,2019-06-19,2,0,5.83940349248166,50.831698501775,0,13,(418),1,"50.831698501775 ,  5.83940349248166"
2019_H3,2019,H3,MA,Hedge,2019-07-18,3,0,5.83940349248166,50.831698501775,0,14,(447),1,"50.831698501775 ,  5.83940349248166"
2019_H4,2019,H4,CIL,Hedge,2019-05-10,1,5,5.85332849415292,50.8309475012809,2,12,(378),1,"50.8309475012809 ,  5.85332849415292"
2019_H4,2019,H4,CIL,Hedge,2019-06-19,2,1,5.85332849415292,50.8309475012809,1,13,(418),1,"50.8309475012809 ,  5.85332849415292"
2019_H4,2019,H4,CIL,Hedge,2019-07-19,3,0,5.85332849415292,50.8309475012809,0,14,(448),1,"50.8309475012809 ,  5.85332849415292"
2019_H5,2019,H5,MA,Hedge,2019-05-10,1,0,5.85298900064481,50.8290960001975,0,12,(378),1,"50.8290960001975 ,  5.85298900064481"
2019_H5,2019,H5,MA,Hedge,2019-06-24,2,8,5.85298900064481,50.8290960001975,1,13,(423),1,"50.8290960001975 ,  5.85298900064481"
2019_H5,2019,H5,MA,Hedge,2019-07-29,3,1,5.85298900064481,50.8290960001975,1,15,(458),1,"50.8290960001975 ,  5.85298900064481"
2019_H6,2019,H6,CIL,Hedge,2019-05-18,1,9,5.90676850354666,50.825018001656,3,12,(386),1,"50.825018001656 ,  5.90676850354666"
2019_H6,2019,H6,CIL,Hedge,2019-06-25,2,7,5.90676850354666,50.825018001656,1,13,(424),1,"50.825018001656 ,  5.90676850354666"
2019_H6,2019,H6,CIL,Hedge,2019-07-30,3,3,5.90676850354666,50.825018001656,2,15,(459),1,"50.825018001656 ,  5.90676850354666"
2019_H7,2019,H7,CIL,Hedge,2019-05-09,1,2,5.86103498847802,50.835945002005,2,12,(377),1,"50.835945002005 ,  5.86103498847802"
2019_H7,2019,H7,CIL,Hedge,2019-06-25,2,0,5.86103498847802,50.835945002005,0,13,(424),1,"50.835945002005 ,  5.86103498847802"
2019_H7,2019,H7,CIL,Hedge,2019-07-29,3,3,5.86103498847802,50.835945002005,1,15,(458),1,"50.835945002005 ,  5.86103498847802"
2019_H8,2019,H8,CIL,Hedge,2019-04-26,1,2,5.86575849817935,50.8522710002681,1,11,(364),1,"50.8522710002681 ,  5.86575849817935"
2019_H8,2019,H8,CIL,Hedge,2019-06-18,2,1,5.86575849817935,50.8522710002681,2,13,(417),1,"50.8522710002681 ,  5.86575849817935"
2019_H8,2019,H8,CIL,Hedge,2019-07-29,3,0,5.86575849817935,50.8522710002681,0,15,(458),1,"50.8522710002681 ,  5.86575849817935"
2019_H9,2019,H9,MA,Hedge,2019-05-18,1,3,5.90405499502288,50.8244150021847,3,12,(386),1,"50.8244150021847 ,  5.90405499502288"
2019_H9,2019,H9,MA,Hedge,2019-06-25,2,7,5.90405499502288,50.8244150021847,4,13,(424),1,"50.8244150021847 ,  5.90405499502288"
2019_H9,2019,H9,MA,Hedge,2019-07-30,3,1,5.90405499502288,50.8244150021847,1,15,(459),1,"50.8244150021847 ,  5.90405499502288"
2019_P1,2019,P1,CIL,Pasture,2019-06-05,1,4,5.86906299537349,50.8448155004853,3,13,(404),1,"50.8448155004853 ,  5.86906299537349"
2019_P1,2019,P1,CIL,Pasture,2019-07-08,2,6,5.86906299537349,50.8448155004853,4,14,(437),1,"50.8448155004853 ,  5.86906299537349"
2019_P1,2019,P1,CIL,Pasture,2019-07-23,3,2,5.86906299537349,50.8448155004853,2,14,(452),1,"50.8448155004853 ,  5.86906299537349"
2019_P10,2019,P10,MA,Pasture,2019-04-29,1,17,5.87923399247591,50.8571280028448,8,12,(367),1,"50.8571280028448 ,  5.87923399247591"
2019_P10,2019,P10,MA,Pasture,2019-06-17,2,1,5.87923399247591,50.8571280028448,1,13,(416),1,"50.8571280028448 ,  5.87923399247591"
2019_P10,2019,P10,MA,Pasture,2019-07-16,3,1,5.87923399247591,50.8571280028448,1,14,(445),1,"50.8571280028448 ,  5.87923399247591"
2019_P11,2019,P11,CIL,Pasture,2019-06-05,1,7,5.85912549844831,50.8418235000494,5,13,(404),1,"50.8418235000494 ,  5.85912549844831"
2019_P11,2019,P11,CIL,Pasture,2019-06-20,2,3,5.85912549844831,50.8418235000494,3,13,(419),1,"50.8418235000494 ,  5.85912549844831"
2019_P11,2019,P11,CIL,Pasture,2019-07-23,3,1,5.85912549844831,50.8418235000494,1,14,(452),1,"50.8418235000494 ,  5.85912549844831"
2019_P12,2019,P12,CIL,Pasture,2019-06-05,1,6,5.86305999231876,50.8437415026802,5,13,(404),1,"50.8437415026802 ,  5.86305999231876"
2019_P12,2019,P12,CIL,Pasture,2019-07-09,2,2,5.86305999231876,50.8437415026802,2,14,(438),1,"50.8437415026802 ,  5.86305999231876"
2019_P12,2019,P12,CIL,Pasture,2019-07-23,3,0,5.86305999231876,50.8437415026802,0,14,(452),1,"50.8437415026802 ,  5.86305999231876"
2019_P14,2019,P14,CIL,Pasture,2019-05-30,1,8,5.87642449316857,50.8405210012996,5,13,(398),1,"50.8405210012996 ,  5.87642449316857"
2019_P14,2019,P14,CIL,Pasture,2019-07-08,2,7,5.87642449316857,50.8405210012996,6,14,(437),1,"50.8405210012996 ,  5.87642449316857"
2019_P14,2019,P14,CIL,Pasture,2019-07-24,3,2,5.87642449316857,50.8405210012996,2,14,(453),1,"50.8405210012996 ,  5.87642449316857"
2019_P16,2019,P16,CIL,Pasture,2019-05-29,1,2,5.89719600090365,50.8443690047468,2,13,(397),1,"50.8443690047468 ,  5.89719600090365"
2019_P16,2019,P16,CIL,Pasture,2019-06-28,2,7,5.89719600090365,50.8443690047468,3,14,(427),1,"50.8443690047468 ,  5.89719600090365"
2019_P16,2019,P16,CIL,Pasture,2019-07-18,3,5,5.89719600090365,50.8443690047468,2,14,(447),1,"50.8443690047468 ,  5.89719600090365"
2019_P17,2019,P17,CIL,Pasture,2019-05-31,1,8,5.90333149233305,50.8483030025169,4,13,(399),1,"50.8483030025169 ,  5.90333149233305"
2019_P17,2019,P17,CIL,Pasture,2019-06-25,2,0,5.90333149233305,50.8483030025169,0,13,(424),1,"50.8483030025169 ,  5.90333149233305"
2019_P17,2019,P17,CIL,Pasture,2019-07-18,3,0,5.90333149233305,50.8483030025169,0,14,(447),1,"50.8483030025169 ,  5.90333149233305"
2019_P18,2019,P18,MA,Pasture,2019-05-16,1,3,5.88793200346073,50.8252635002628,3,12,(384),1,"50.8252635002628 ,  5.88793200346073"
2019_P18,2019,P18,MA,Pasture,2019-06-24,2,0,5.88793200346073,50.8252635002628,0,13,(423),1,"50.8252635002628 ,  5.88793200346073"
2019_P18,2019,P18,MA,Pasture,2019-07-10,3,0,5.88793200346073,50.8252635002628,0,14,(439),1,"50.8252635002628 ,  5.88793200346073"
2019_P19,2019,P19,CIL,Pasture,2019-05-30,1,5,5.86649149739903,50.8413390001423,3,13,(398),1,"50.8413390001423 ,  5.86649149739903"
2019_P19,2019,P19,CIL,Pasture,2019-07-08,2,21,5.86649149739903,50.8413390001423,6,14,(437),1,"50.8413390001423 ,  5.86649149739903"
2019_P19,2019,P19,CIL,Pasture,2019-07-23,3,5,5.86649149739903,50.8413390001423,3,14,(452),1,"50.8413390001423 ,  5.86649149739903"
2019_P2,2019,P2,CIL,Pasture,2019-05-13,1,9,5.87647099793284,50.8259015001447,5,12,(381),1,"50.8259015001447 ,  5.87647099793284"
2019_P2,2019,P2,CIL,Pasture,2019-06-18,2,5,5.87647099793284,50.8259015001447,4,13,(417),1,"50.8259015001447 ,  5.87647099793284"
2019_P2,2019,P2,CIL,Pasture,2019-07-11,3,6,5.87647099793284,50.8259015001447,5,14,(440),1,"50.8259015001447 ,  5.87647099793284"
2019_P20,2019,P20,MA,Pasture,2019-06-06,1,0,5.85390549365406,50.8564700037953,0,13,(405),1,"50.8564700037953 ,  5.85390549365406"
2019_P20,2019,P20,MA,Pasture,2019-06-22,2,0,5.85390549365406,50.8564700037953,0,13,(421),1,"50.8564700037953 ,  5.85390549365406"
2019_P20,2019,P20,MA,Pasture,2019-07-12,3,0,5.85390549365406,50.8564700037953,0,14,(441),1,"50.8564700037953 ,  5.85390549365406"
2019_P21,2019,P21,CIL,Pasture,2019-05-10,1,8,5.87190349962264,50.826074000007,7,12,(378),1,"50.826074000007 ,  5.87190349962264"
2019_P21,2019,P21,CIL,Pasture,2019-06-18,2,2,5.87190349962264,50.826074000007,2,13,(417),1,"50.826074000007 ,  5.87190349962264"
2019_P21,2019,P21,CIL,Pasture,2019-07-11,3,1,5.87190349962264,50.826074000007,1,14,(440),1,"50.826074000007 ,  5.87190349962264"
2019_P22,2019,P22,CIL,Pasture,2019-04-29,1,8,5.8566065029378,50.8264895002967,5,12,(367),1,"50.8264895002967 ,  5.8566065029378"
2019_P22,2019,P22,CIL,Pasture,2019-06-12,2,3,5.8566065029378,50.8264895002967,2,13,(411),1,"50.8264895002967 ,  5.8566065029378"
2019_P22,2019,P22,CIL,Pasture,2019-07-11,3,6,5.8566065029378,50.8264895002967,3,14,(440),1,"50.8264895002967 ,  5.8566065029378"
2019_P23,2019,P23,CIL,Pasture,2019-05-23,1,1,5.87786849832755,50.8300330002576,1,12,(391),1,"50.8300330002576 ,  5.87786849832755"
2019_P23,2019,P23,CIL,Pasture,2019-06-25,2,2,5.87786849832755,50.8300330002576,2,13,(424),1,"50.8300330002576 ,  5.87786849832755"
2019_P23,2019,P23,CIL,Pasture,2019-07-17,3,16,5.87786849832755,50.8300330002576,11,14,(446),1,"50.8300330002576 ,  5.87786849832755"
2019_P24,2019,P24,MA,Pasture,2019-05-31,1,18,5.91789099894335,50.8491605048008,6,13,(399),1,"50.8491605048008 ,  5.91789099894335"
2019_P24,2019,P24,MA,Pasture,2019-06-25,2,0,5.91789099894335,50.8491605048008,0,13,(424),1,"50.8491605048008 ,  5.91789099894335"
2019_P24,2019,P24,MA,Pasture,2019-07-18,3,0,5.91789099894335,50.8491605048008,0,14,(447),1,"50.8491605048008 ,  5.91789099894335"
2019_P4,2019,P4,CIL,Pasture,2019-05-26,1,12,5.84905749402989,50.8363940008944,7,12,(394),1,"50.8363940008944 ,  5.84905749402989"
2019_P4,2019,P4,CIL,Pasture,2019-07-09,2,7,5.84905749402989,50.8363940008944,6,14,(438),1,"50.8363940008944 ,  5.84905749402989"
2019_P4,2019,P4,CIL,Pasture,2019-07-23,3,6,5.84905749402989,50.8363940008944,6,14,(452),1,"50.8363940008944 ,  5.84905749402989"
2019_P5,2019,P5,CIL,Pasture,2019-05-01,1,14,5.85362149865966,50.8406170000773,7,12,(369),1,"50.8406170000773 ,  5.85362149865966"
2019_P5,2019,P5,CIL,Pasture,2019-06-13,2,19,5.85362149865966,50.8406170000773,5,13,(412),1,"50.8406170000773 ,  5.85362149865966"
2019_P5,2019,P5,CIL,Pasture,2019-07-12,3,1,5.85362149865966,50.8406170000773,1,14,(441),1,"50.8406170000773 ,  5.85362149865966"
2019_P6,2019,P6,CIL,Pasture,2019-05-27,1,15,5.85232300256612,50.8498360047106,9,13,(395),1,"50.8498360047106 ,  5.85232300256612"
2019_P6,2019,P6,CIL,Pasture,2019-06-21,2,9,5.85232300256612,50.8498360047106,3,13,(420),1,"50.8498360047106 ,  5.85232300256612"
2019_P6,2019,P6,CIL,Pasture,2019-07-12,3,0,5.85232300256612,50.8498360047106,0,14,(441),1,"50.8498360047106 ,  5.85232300256612"
2019_P7,2019,P7,CIL,Pasture,2019-05-14,1,6,5.85719749657359,50.8662590002533,2,12,(382),1,"50.8662590002533 ,  5.85719749657359"
2019_P7,2019,P7,CIL,Pasture,2019-07-04,2,26,5.85719749657359,50.8662590002533,7,14,(433),1,"50.8662590002533 ,  5.85719749657359"
2019_P7,2019,P7,CIL,Pasture,2019-07-22,3,9,5.85719749657359,50.8662590002533,5,14,(451),1,"50.8662590002533 ,  5.85719749657359"
2019_P8,2019,P8,MA,Pasture,2019-06-06,1,0,5.86228950169333,50.8541285001257,0,13,(405),1,"50.8541285001257 ,  5.86228950169333"
2019_P8,2019,P8,MA,Pasture,2019-06-22,2,3,5.86228950169333,50.8541285001257,3,13,(421),1,"50.8541285001257 ,  5.86228950169333"
2019_P8,2019,P8,MA,Pasture,2019-07-13,3,3,5.86228950169333,50.8541285001257,3,14,(442),1,"50.8541285001257 ,  5.86228950169333"
2019_P9,2019,P9,MA,Pasture,2019-06-03,1,1,5.86876549796848,50.8583235000855,1,13,(402),1,"50.8583235000855 ,  5.86876549796848"
2019_P9,2019,P9,MA,Pasture,2019-06-21,2,15,5.86876549796848,50.8583235000855,3,13,(420),1,"50.8583235000855 ,  5.86876549796848"
2019_P9,2019,P9,MA,Pasture,2019-07-16,3,1,5.86876549796848,50.8583235000855,1,14,(445),1,"50.8583235000855 ,  5.86876549796848"
2019_R1,2019,R1,CIL,Road verge,2019-06-03,1,6,5.86842799796134,50.8578095000861,1,13,(402),1,"50.8578095000861 ,  5.86842799796134"
2019_R1,2019,R1,CIL,Road verge,2019-06-21,2,0,5.86842799796134,50.8578095000861,0,13,(420),1,"50.8578095000861 ,  5.86842799796134"
2019_R1,2019,R1,CIL,Road verge,2019-07-16,3,1,5.86842799796134,50.8578095000861,1,14,(445),1,"50.8578095000861 ,  5.86842799796134"
2019_R10,2019,R10,CIL,Road verge,2019-05-30,1,1,5.88801349365942,50.849424503852,1,13,(398),1,"50.849424503852 ,  5.88801349365942"
2019_R10,2019,R10,CIL,Road verge,2019-06-28,2,0,5.88801349365942,50.849424503852,0,14,(427),1,"50.849424503852 ,  5.88801349365942"
2019_R10,2019,R10,CIL,Road verge,2019-07-19,3,1,5.88801349365942,50.849424503852,1,14,(448),1,"50.849424503852 ,  5.88801349365942"
2019_R11,2019,R11,CIL,Road verge,2019-05-23,1,0,5.84787400063034,50.8551355048824,0,12,(391),1,"50.8551355048824 ,  5.84787400063034"
2019_R11,2019,R11,CIL,Road verge,2019-06-21,2,1,5.84787400063034,50.8551355048824,1,13,(420),1,"50.8551355048824 ,  5.84787400063034"
2019_R11,2019,R11,CIL,Road verge,2019-07-13,3,0,5.84787400063034,50.8551355048824,0,14,(442),1,"50.8551355048824 ,  5.84787400063034"
2019_R12,2019,R12,MA,Road verge,2019-06-05,1,7,5.86203299256387,50.8434725018276,6,13,(404),1,"50.8434725018276 ,  5.86203299256387"
2019_R12,2019,R12,MA,Road verge,2019-07-09,2,5,5.86203299256387,50.8434725018276,3,14,(438),1,"50.8434725018276 ,  5.86203299256387"
2019_R12,2019,R12,MA,Road verge,2019-07-23,3,7,5.86203299256387,50.8434725018276,6,14,(452),1,"50.8434725018276 ,  5.86203299256387"
2019_R13,2019,R13,CIL,Road verge,2019-05-23,1,1,5.86192050602268,50.8297150009541,1,12,(391),1,"50.8297150009541 ,  5.86192050602268"
2019_R13,2019,R13,CIL,Road verge,2019-06-13,2,0,5.86192050602268,50.8297150009541,0,13,(412),1,"50.8297150009541 ,  5.86192050602268"
2019_R13,2019,R13,CIL,Road verge,2019-07-12,3,2,5.86192050602268,50.8297150009541,2,14,(441),1,"50.8297150009541 ,  5.86192050602268"
2019_R14,2019,R14,MA,Road verge,2019-05-23,1,3,5.8653139937301,50.8237435038731,3,12,(391),1,"50.8237435038731 ,  5.8653139937301"
2019_R14,2019,R14,MA,Road verge,2019-06-18,2,1,5.8653139937301,50.8237435038731,1,13,(417),1,"50.8237435038731 ,  5.8653139937301"
2019_R14,2019,R14,MA,Road verge,2019-07-11,3,0,5.8653139937301,50.8237435038731,0,14,(440),1,"50.8237435038731 ,  5.8653139937301"
2019_R15,2019,R15,MA,Road verge,2019-05-24,1,3,5.87616049639464,50.8345115045819,3,12,(392),1,"50.8345115045819 ,  5.87616049639464"
2019_R15,2019,R15,MA,Road verge,2019-06-19,2,11,5.87616049639464,50.8345115045819,7,13,(418),1,"50.8345115045819 ,  5.87616049639464"
2019_R15,2019,R15,MA,Road verge,2019-07-11,3,36,5.87616049639464,50.8345115045819,9,14,(440),1,"50.8345115045819 ,  5.87616049639464"
2019_R16,2019,R16,MA,Road verge,2019-05-14,1,1,5.88186500519919,50.8175335041464,1,12,(382),1,"50.8175335041464 ,  5.88186500519919"
2019_R16,2019,R16,MA,Road verge,2019-06-24,2,6,5.88186500519919,50.8175335041464,4,13,(423),1,"50.8175335041464 ,  5.88186500519919"
2019_R16,2019,R16,MA,Road verge,2019-07-11,3,16,5.88186500519919,50.8175335041464,7,14,(440),1,"50.8175335041464 ,  5.88186500519919"
2019_R17,2019,R17,CIL,Road verge,2019-05-16,1,0,5.89170849791644,50.8277945000905,0,12,(384),1,"50.8277945000905 ,  5.89170849791644"
2019_R17,2019,R17,CIL,Road verge,2019-06-18,2,10,5.89170849791644,50.8277945000905,4,13,(417),1,"50.8277945000905 ,  5.89170849791644"
2019_R17,2019,R17,CIL,Road verge,2019-07-10,3,0,5.89170849791644,50.8277945000905,0,14,(439),1,"50.8277945000905 ,  5.89170849791644"
2019_R18,2019,R18,MA,Road verge,2019-05-30,1,0,5.86395499311158,50.8482885029081,0,13,(398),1,"50.8482885029081 ,  5.86395499311158"
2019_R18,2019,R18,MA,Road verge,2019-06-13,2,0,5.86395499311158,50.8482885029081,0,13,(412),1,"50.8482885029081 ,  5.86395499311158"
2019_R18,2019,R18,MA,Road verge,2019-07-13,3,9,5.86395499311158,50.8482885029081,4,14,(442),1,"50.8482885029081 ,  5.86395499311158"
2019_R19,2019,R19,CIL,Road verge,2019-05-14,1,6,5.86083650437096,50.8597355043712,4,12,(382),1,"50.8597355043712 ,  5.86083650437096"
2019_R19,2019,R19,CIL,Road verge,2019-06-22,2,19,5.86083650437096,50.8597355043712,8,13,(421),1,"50.8597355043712 ,  5.86083650437096"
2019_R19,2019,R19,CIL,Road verge,2019-07-17,3,15,5.86083650437096,50.8597355043712,4,14,(446),1,"50.8597355043712 ,  5.86083650437096"
2019_R2,2019,R2,MA,Road verge,2019-05-14,1,2,5.86381649724788,50.8602765043281,1,12,(382),1,"50.8602765043281 ,  5.86381649724788"
2019_R2,2019,R2,MA,Road verge,2019-06-22,2,2,5.86381649724788,50.8602765043281,1,13,(421),1,"50.8602765043281 ,  5.86381649724788"
2019_R2,2019,R2,MA,Road verge,2019-07-17,3,5,5.86381649724788,50.8602765043281,4,14,(446),1,"50.8602765043281 ,  5.86381649724788"
2019_R20,2019,R20,CIL,Road verge,2019-05-16,1,23,5.88774300029484,50.8217040047927,7,12,(384),1,"50.8217040047927 ,  5.88774300029484"
2019_R20,2019,R20,CIL,Road verge,2019-06-24,2,7,5.88774300029484,50.8217040047927,6,13,(423),1,"50.8217040047927 ,  5.88774300029484"
2019_R20,2019,R20,CIL,Road verge,2019-07-11,3,13,5.88774300029484,50.8217040047927,9,14,(440),1,"50.8217040047927 ,  5.88774300029484"
2019_R3,2019,R3,CIL,Road verge,2019-05-09,1,5,5.8614599925066,50.854162001783,3,12,(377),1,"50.854162001783 ,  5.8614599925066"
2019_R3,2019,R3,CIL,Road verge,2019-06-22,2,0,5.8614599925066,50.854162001783,0,13,(421),1,"50.854162001783 ,  5.8614599925066"
2019_R3,2019,R3,CIL,Road verge,2019-07-13,3,12,5.8614599925066,50.854162001783,4,14,(442),1,"50.854162001783 ,  5.8614599925066"
2019_R4,2019,R4,MA,Road verge,2019-04-30,1,15,5.86705500053416,50.8464475000059,6,12,(368),1,"50.8464475000059 ,  5.86705500053416"
2019_R4,2019,R4,MA,Road verge,2019-07-01,2,11,5.86705500053416,50.8464475000059,7,14,(430),1,"50.8464475000059 ,  5.86705500053416"
2019_R4,2019,R4,MA,Road verge,2019-07-23,3,18,5.86705500053416,50.8464475000059,9,14,(452),1,"50.8464475000059 ,  5.86705500053416"
2019_R5,2019,R5,MA,Road verge,2019-05-26,1,0,5.85257700743524,50.8526460017885,0,12,(394),1,"50.8526460017885 ,  5.85257700743524"
